lat,lon,Total_Crimes,Total_Arrests,ASSAULT,BATTERY,BURGLARY,Damage,Trespass,HOMICIDE,MOTOR VEHICLE THEFT,OFFENSE INVOLVING CHILDREN,OTHER NARCOTIC VIOLATION,OTHER OFFENSE,PUBLIC PEACE VIOLATION,ROBBERY,SEX OFFENSE,STALKING,THEFT,WEAPONS VIOLATION,Summer,Winter,Spring
42.00040658,-87.70338597,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
42.00040697,-87.77110542,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42.00064228,-87.70583755,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
42.00105697,-87.7069004,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
42.00106003,-87.76551856,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
42.00109341,-87.70603546,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42.00113115,-87.70390493,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
42.0011333,-87.70379821,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
42.00115904,-87.70248822,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42.00120047,-87.70004492,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
42.00128815,-87.76781226,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
42.00139841,-87.76624401,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42.0015714,-87.70462168,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42.001629,-87.70461744,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
42.00163916,-87.70097138,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42.00165412,-87.70219268,4,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
42.00167781,-87.77004202,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
42.00173877,-87.70461636,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42.00174313,-87.70340958,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42.00179365,-87.70461582,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
42.00183206,-87.70461544,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
42.0018721,-87.7034083,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42.00199943,-87.70461011,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1
42.00211792,-87.70219913,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42.00215634,-87.70219875,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42.00260142,-87.76423923,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42.00272123,-87.77579067,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42.00287637,-87.76712124,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
42.00290375,-87.76488775,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.00294514,-87.70392016,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
42.00296493,-87.70302593,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.00300642,-87.77180733,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42.00300672,-87.7673997,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42.00302012,-87.70008942,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
42.00335312,-87.77763946,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
42.00335883,-87.70579982,6,0,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42.00337865,-87.77048691,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1
42.0034116,-87.70341151,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
42.0034352,-87.70221187,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42.00346204,-87.70460307,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42.00351203,-87.70221111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
42.00353615,-87.70460602,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
42.00363803,-87.76409754,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.00366087,-87.70734211,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
42.0036693,-87.70687477,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42.00373453,-87.76975161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
42.0037512,-87.70579228,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
42.00377763,-87.70460364,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
42.00378962,-87.70579191,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
42.0038301,-87.76686627,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.00383527,-87.70460675,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
42.00390936,-87.70460602,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
42.00393299,-87.70341005,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
42.00419473,-87.76291891,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42.00432896,-87.70706698,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
42.00433206,-87.70662912,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
42.00443569,-87.77059533,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
42.00449148,-87.76354541,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42.0046468,-87.76387883,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
42.00467177,-87.7639338,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42.00467862,-87.70828506,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
42.00468749,-87.70789865,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42.00471689,-87.76639482,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
42.00473672,-87.7053558,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
42.00473923,-87.70531163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42.00476964,-87.70385067,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42.0048195,-87.70143658,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42.00483438,-87.76296838,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.00483475,-87.70071898,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42.00483541,-87.76428187,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.0048417,-87.7666623,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
42.00484521,-87.70012651,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
42.00486197,-87.70617873,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
42.00492204,-87.76681611,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42.00492328,-87.7715366,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.00509645,-87.776664,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
42.00516704,-87.7714388,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42.00518609,-87.77647557,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42.00523262,-87.78156362,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42.00526766,-87.70459265,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
42.00533352,-87.704592,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
42.00538405,-87.70932675,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,2,1,2
42.00542062,-87.7655313,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
42.00566351,-87.77816021,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
42.0056892,-87.70289602,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42.00573887,-87.76496185,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42.0059454,-87.70457862,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
42.00602023,-87.77026862,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42.00632756,-87.78156519,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42.0063856,-87.76201629,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42.00652014,-87.76701534,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
42.00655432,-87.78249779,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
42.00661164,-87.77617983,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
42.00664413,-87.70039566,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.00686134,-87.7638738,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.00698101,-87.77538922,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
42.00709426,-87.76491299,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42.00714283,-87.70928013,9,0,0,0,0,2,0,0,1,1,0,1,0,0,0,1,1,0,3,3,2
42.00715626,-87.78212834,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0
42.00723336,-87.70927556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
42.00731781,-87.77806856,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
42.00733986,-87.77808676,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
42.00738757,-87.77097773,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42.00770164,-87.77516583,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42.00818282,-87.78274866,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
42.00839078,-87.70313427,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42.00839286,-87.70301282,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
42.00843419,-87.70104758,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
42.00843653,-87.70097397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.00843846,-87.70082677,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
42.00844717,-87.70041458,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
42.00844758,-87.70048817,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.00844965,-87.70036673,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
42.00857143,-87.77683607,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
42.00861292,-87.77917218,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
42.00898115,-87.70922905,9,1,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,2,2,4
42.00902259,-87.78333014,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42.00924437,-87.78494722,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
42.00925828,-87.70922266,11,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,4,1,6,1,3
42.00928675,-87.70338299,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
42.00929506,-87.70289721,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
42.00929547,-87.7029708,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
42.00929714,-87.70277577,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
42.00933694,-87.70103128,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.00934083,-87.70074056,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
42.00934343,-87.70071478,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1
42.00934967,-87.70035412,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
42.00943813,-87.77730686,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42.00948499,-87.70450329,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42.01013451,-87.78229397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42.01019311,-87.70302449,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.01019989,-87.70275949,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
42.01024138,-87.70082363,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42.01024605,-87.7006764,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
42.01024801,-87.70053288,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
42.01025242,-87.70033781,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
42.01031855,-87.77777753,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
42.01038082,-87.77590408,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
42.01038499,-87.70448706,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
42.01046622,-87.77597325,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
42.01090985,-87.70914396,7,0,1,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2,3
42.01101277,-87.77493819,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
42.01102212,-87.78312526,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0
42.01108688,-87.70337259,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42.01108908,-87.70327321,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
42.01109794,-87.70288677,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
42.0110982,-87.7029346,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
42.01110264,-87.70274322,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
42.01114386,-87.70075949,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
42.01116138,-87.7806955,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42.01120398,-87.77814883,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42.01186955,-87.70849799,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42.01188305,-87.70795327,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
42.01188953,-87.70763308,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.0118939,-87.70742697,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
42.0118964,-87.70738279,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
42.01194949,-87.70504568,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42.01195825,-87.77355004,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.01195837,-87.77357579,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42.01196568,-87.77507704,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42.01198504,-87.77736931,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
42.01198963,-87.70335632,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42.0119912,-87.7872271,4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
42.01199138,-87.703176,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42.0119951,-87.78746993,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.01199615,-87.70304348,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
42.0119984,-87.70295515,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
42.01200442,-87.78367242,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
42.01203087,-87.70137257,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
42.01203959,-87.70096404,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.01204401,-87.70076897,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
42.01205247,-87.70031261,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
42.01280742,-87.70737386,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
42.01284911,-87.70546,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42.01285119,-87.70533855,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.01285341,-87.70524285,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
42.01285797,-87.70507354,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42.01285823,-87.70512137,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42.01296568,-87.7002042,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
42.01312763,-87.77757646,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42.01314915,-87.77862132,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42.01371342,-87.70744961,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42.01371544,-87.70731712,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42.01376385,-87.70512718,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42.01376619,-87.70505356,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
42.0138058,-87.70326848,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
42.01380773,-87.70312127,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
42.01380995,-87.70302557,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42.0138584,-87.70085771,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
42.01386074,-87.70078409,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
42.01386283,-87.70066631,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
42.01386465,-87.70049703,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
42.01472263,-87.70281785,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
42.01476428,-87.70091129,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
42.01552557,-87.70763056,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42.01552731,-87.70744655,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
42.01552775,-87.7075275,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
42.01557142,-87.7054737,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
42.0155735,-87.70535224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42.01561948,-87.7032285,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42.015626,-87.70291564,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
42.01562848,-87.70286778,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
42.01582333,-87.70437093,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
42.01643388,-87.70762901,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
42.01644033,-87.70730144,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.01658073,-87.70087489,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
42.01659112,-87.70027128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
42.01733935,-87.7076091,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
42.01733969,-87.70767165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
42.01734406,-87.70746553,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
42.01738577,-87.70555521,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
42.01739033,-87.70538589,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
42.01739725,-87.70514662,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
42.01740155,-87.70492946,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
42.01740181,-87.7049773,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
42.01743555,-87.70312225,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
42.01744676,-87.70266582,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
42.01748622,-87.70085856,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
42.01749037,-87.70061564,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
42.01825217,-87.70742719,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42.01825402,-87.70726157,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0
42.01830024,-87.70517453,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1
42.01830258,-87.70510091,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42.01830702,-87.7049095,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
42.01834169,-87.70322371,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
42.01834391,-87.703128,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42.01834808,-87.70288876,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
42.01834846,-87.70295868,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
42.01839404,-87.7007686,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42.01839445,-87.7008422,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
42.01839862,-87.70060296,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42.01839888,-87.70065079,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
42.01840303,-87.70040787,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
42.01917595,-87.70724148,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42.01925202,-87.7030896,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
42.01926101,-87.70272886,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
42.01930137,-87.70058665,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
42.01930814,-87.70032161,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.01930828,-87.70034737,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
